nume_judet,nume_localitate,tip_localitate
arges,lipia,sat
arges,livezeni,sat
arges,loturi,sat
arges,lucieni,sat
arges,luminile,sat
arges,lunca,sat
arges,lunca corbului,sat
arges,lunca gartii,sat
arges,lungani,sat
arges,lungulesti,sat
arges,lupueni,sat
arges,malu,sat
arges,malu,sat
arges,malu vanat,sat
arges,mares,sat
arges,martalogi,sat
arges,mavrodolu,sat
arges,macai,sat
arges,malureni,sat
arges,mancioiu,sat
arges,manesti,sat
arges,manicesti,sat
arges,maracineni,sat
arges,matau,sat
arges,mandra,sat
arges,marghia de jos,sat
arges,marghia de sus,sat
arges,martesti,sat
arges,merisani,sat
arges,metofu,sat
arges,mica,sat
arges,micesti,sat
arges,miercani,sat
arges,mihaesti,sat
arges,mioarele,sat
arges,mioveni,oras
arges,mirosi,sat
arges,moara mocanului,sat
arges,mogosesti,sat
arges,moraresti,sat
arges,morasti,sat
arges,mosoaia,sat
arges,mosteni-greci,sat
arges,mozacu,sat
arges,mozaceni,sat
arges,mozacenii-vale,sat
arges,mustatesti,sat
arges,musatesti,sat
arges,muscel,sat
arges,namaesti,sat
arges,negesti,sat
arges,negrasi,sat
arges,negreni,sat
arges,negresti,sat
arges,nejlovelu,sat
arges,nigrisoara,sat
arges,nucsoara,sat
arges,oarja,sat
arges,odaeni,sat
arges,oestii pamanteni,sat
arges,oestii ungureni,sat
arges,ogrezea,sat
arges,opresti,sat
arges,orodel,sat
arges,otelu,sat
arges,palanga,sat
arges,paltenu,sat
arges,paraschivesti,sat
arges,pacioiu,sat
arges,padureni,sat
arges,padureti,sat
arges,paduroiu din deal,sat
arges,paduroiu din vale,sat
arges,patuleni,sat
arges,pauleasca,sat
arges,pauleasca,sat
arges,pauleni,sat
arges,paunesti,sat
arges,parvu rosu,sat
arges,petresti,sat
arges,piatra,sat
arges,piatra,sat
arges,piatra,sat
arges,pielesti,sat
arges,pietroasa,sat
arges,pietrosani,sat
arges,piscani,sat
arges,pitesti,municipiu
arges,pitoi,sat
arges,pitigaia,sat
arges,podeni,sat
arges,podisoru,sat
arges,podu brosteni,sat
arges,podu dambovitei,sat
arges,poduri,sat
arges,poiana lacului,sat
arges,poienari,sat
arges,poienari,sat
arges,poienari,sat
arges,poienarei,sat
arges,poienita,sat
arges,pojorata,sat
arges,popesti,sat
arges,popesti,sat
arges,popesti,sat
arges,priboaia,sat
arges,priboieni,sat
arges,priseaca,sat
arges,prislopu mare,sat
arges,prislopu mic,sat
arges,prodani,sat
arges,prosia,sat
arges,purcareni,sat
arges,purcareni,sat
arges,putina,sat
arges,racovita,sat
arges,radu negru,sat
arges,rachitele de jos,sat
arges,rachitele de sus,sat
arges,radesti,sat
arges,radutesti,sat
arges,ratesti,sat
arges,ratoi,sat
arges,raca,sat
arges,rajletu-govora,sat
arges,rancaciov,sat
arges,recea,sat
arges,recea,sat
arges,redea,sat
arges,retevoiesti,sat
arges,robaia,sat
arges,rociu,sat
arges,rogojina,sat
arges,romana,sat
arges,rotunda,sat
arges,rucar,sat
arges,rudeni,sat
arges,rudeni,sat
arges,ruginoasa,sat
arges,satu nou,sat
arges,salatrucu,sat
arges,salistea,sat
arges,samara,sat
arges,samaila,sat
arges,sandulesti,sat
arges,sapunari,sat
arges,satic,sat
arges,sboghitesti,sat
arges,schiau,sat
arges,schitu golesti,sat
arges,schitu scoicesti,sat
arges,schitu-matei,sat
arges,silistea,sat
arges,silisteni,sat
arges,sinesti,sat
arges,slatina,sat
arges,slamnesti,sat
arges,slanic,sat
arges,slatioarele,sat
arges,slobozia,sat
arges,slobozia,sat
arges,slobozia,sat
arges,smei,sat
arges,smeura,sat
arges,spiridoni,sat
arges,stanesti,sat
arges,stanicei,sat
arges,stalpeni,sat
arges,starci,sat
arges,stejari,sat
arges,stoenesti,sat
arges,stolnici,sat
arges,strambeni,sat
arges,strambeni,sat
arges,stroesti,sat
arges,surdulesti,sat
arges,suseni,sat
arges,suseni,sat
arges,suslanesti,sat
arges,selari,sat
arges,selareasca,sat
arges,sendrulesti,sat
arges,serbanesti,sat
arges,serbanesti,sat
arges,serboeni,sat
arges,stefan cel mare,sat
arges,stefanesti,oras
arges,stefanesti,sat
arges,stefanestii noi,sat
arges,suici,sat
arges,teiu,sat
arges,teodoresti,sat
arges,tigveni,sat
arges,tigveni,sat
arges,tomsanca,sat
arges,tomulesti,sat
arges,toplita,sat
arges,topoloveni,oras
arges,turburea,sat
arges,turcesti,sat
arges,tutana,sat
arges,tiganesti,sat
arges,titesti,sat
arges,tutulesti,sat
arges,uda,sat
arges,udeni-zavoi,sat
arges,uiasca,sat
arges,uleni,sat
arges,ulita,sat
arges,ungheni,sat
arges,ungureni,sat
arges,ungureni,sat
arges,urechesti,sat
arges,urlucea,sat
arges,urlueni,sat
arges,urluiesti,sat
arges,ursoaia,sat
arges,valea badenilor,sat
arges,valea bradului,sat
arges,valea brazilor,sat
arges,valea calului,sat
arges,valea cetatuia,sat
arges,valea corbului,sat
arges,valea cucii,sat
arges,valea danului,sat
arges,valea faurului,sat
arges,valea hotarului,sat
arges,valea iasului,sat
arges,valea indarat,sat
arges,valea lui enache,sat
arges,valea lui mas,sat
arges,valea mare,sat
arges,valea mare pravat,sat
arges,valea mare-bratia,sat
arges,valea mare-podgoria,sat
arges,valea magurei,sat
arges,valea manastirii,sat
arges,valea marului,sat
arges,valea muscelului,sat
arges,valea nandrii,sat
arges,valea nenii,sat
arges,valea pechii,sat
arges,valea popii,sat
arges,valea popii,sat
arges,valea rizii,sat
arges,valea silistii,sat
arges,valea stanii,sat
arges,valea uleiului,sat
arges,valea ursului,sat
arges,vata,sat
arges,vacarea,sat
arges,valeni,sat
arges,valeni-podgoria,sat
arges,varzaru,sat
arges,varzaroaia,sat
arges,valcelele,sat
arges,valsanesti,sat
arges,varloveni,sat
arges,varsesti,sat
arges,vedea,sat
arges,vernesti,sat
arges,vetisoara,sat
arges,viisoara,sat
arges,vladesti,sat
arges,vladesti,sat
arges,vladuta,sat
arges,vlascuta,sat
arges,voinesti,sat
arges,vonigeasa,sat
arges,voroveni,sat
arges,vranesti,sat
arges,vulpesti,sat
arges,vulturesti,sat
arges,zamfiresti,sat
arges,zamfiresti,sat
arges,zarnesti,sat
arges,zavoi,sat
arges,zgripcesti,sat
arges,zidurile,sat
arges,zigoneni,sat
arges,zuvelcati,sat
bacau,agas,sat
bacau,albele,sat
bacau,antohesti,sat
bacau,apa asau,sat
bacau,ardeoani,sat
bacau,arini,sat
bacau,asau,sat
bacau,bacau,municipiu
bacau,bahna,sat
bacau,balcani,sat
bacau,balotesti,sat
bacau,banca,sat
bacau,barati,sat
bacau,barcana,sat
bacau,barna,sat
bacau,bazga,sat
bacau,bacioiu,sat
bacau,bahnaseni,sat
bacau,baimac,sat
bacau,balaia,sat
bacau,balaneasa,sat
bacau,balanesti,sat
bacau,balanesti,sat
bacau,baltata,sat
bacau,balusa,sat
bacau,barboasa,sat
bacau,barnesti,sat
bacau,bartasesti,sat
bacau,basasti,sat
bacau,baclesti,sat
bacau,balca,sat
bacau,barsanesti,sat
bacau,barzulesti,sat
bacau,belciuneasa,sat
bacau,beleghet,sat
bacau,benesti,sat
bacau,berbinceni,sat
bacau,beresti,sat
bacau,beresti-bistrita,sat
bacau,beresti-tazlau,sat
bacau,berzunti,sat
bacau,bibiresti,sat
bacau,bijghir,sat
bacau,blaga,sat
bacau,blagesti,sat
bacau,blidari,sat
bacau,boanta,sat
bacau,bobos,sat
bacau,bodeasa,sat
bacau,bogata,sat
bacau,bogdan voda,sat
bacau,bogdana,sat
bacau,bogdanesti,sat
bacau,bogdanesti,sat
bacau,bogdanesti,sat
bacau,boistea,sat
bacau,boistea de jos,sat
bacau,bolatau,sat
bacau,bolovanis,sat
bacau,borsani,sat
bacau,bosia,sat
bacau,bostanesti,sat
bacau,bosoteni,sat
bacau,bota,sat
bacau,botesti,sat
bacau,brad,sat
bacau,brad,sat
bacau,brad,sat
bacau,bratesti,sat
bacau,bratila,sat
bacau,brusturoasa,sat
bacau,buchila,sat
bacau,buciumi,sat
bacau,bucsa,sat
bacau,bucsesti,sat
bacau,buda,sat
bacau,buda,sat
bacau,buda,sat
bacau,budesti,sat
bacau,buhocel,sat
bacau,buhoci,sat
bacau,buhusi,oras
bacau,burdusaci,sat
bacau,buruienis,sat
bacau,buruienisu de sus,sat
bacau,calapodesti,sat
bacau,camenca,sat
bacau,capata,sat
bacau,caraclau,sat
bacau,casin,sat
bacau,cabesti,sat
bacau,cadaresti,sat
bacau,caiuti,sat
bacau,calcai,sat
bacau,calinesti,sat
bacau,calini,sat
bacau,calugareni,sat
bacau,capotesti,sat
bacau,cauia,sat
bacau,campeni,sat
bacau,carligi,sat
bacau,cernu,sat
bacau,cetatuia,sat
bacau,chetreni,sat
bacau,chetris,sat
bacau,chicerea,sat
bacau,chilia benei,sat
bacau,chiticeni,sat
bacau,ciobanus,sat
bacau,ciucani,sat
bacau,ciughes,sat
bacau,ciumasi,sat
bacau,ciuturesti,sat
bacau,cleja,sat
bacau,climesti,sat
bacau,cociu,sat
bacau,colonesti,sat
bacau,coman,sat
bacau,comanesti,oras
bacau,contesti,sat
bacau,corbasca,sat
bacau,cornatel,sat
bacau,cornatelu,sat
bacau,cornesti,sat
bacau,cornet,sat
bacau,cornii de jos,sat
bacau,cornii de sus,sat
bacau,costei,sat
bacau,cosnea,sat
bacau,coteni,sat
bacau,cotu grosului,sat
bacau,cotumba,sat
bacau,cotofanesti,sat
bacau,craiesti,sat
bacau,crihan,sat
bacau,cuchinis,sat
bacau,cucova,sat
bacau,cucuieti,sat
bacau,cucuieti,sat
bacau,curita,sat
bacau,dadesti,sat
bacau,damienesti,sat
bacau,danaila,sat
bacau,darmaneasca,sat
bacau,darmanesti,oras
bacau,dealu mare,sat
bacau,dealu morii,sat
bacau,dealu perjului,sat
bacau,deleni,sat
bacau,diaconesti,sat
bacau,dienet,sat
bacau,dofteana,sat
bacau,dorneni,sat
bacau,dorneni,sat
bacau,dorofei,sat
bacau,dospinesti,sat
bacau,dragomir,sat
bacau,dragesti,sat
bacau,dragesti,sat
bacau,dragugesti,sat
bacau,dragusani,sat
bacau,dumbrava,sat
bacau,dumbrava,sat
bacau,dumbrava,sat
bacau,dumbraveni,sat
bacau,enachesti,sat
bacau,faraoani,sat
bacau,farcasa,sat
bacau,faget,sat
bacau,fagetu de sus,sat
bacau,fagetel,sat
bacau,faghieni,sat
bacau,fantanele,sat
bacau,fantanele,sat
bacau,ferestrau-oituz,sat
bacau,fichitesti,sat
bacau,filipeni,sat
bacau,filipesti,sat
bacau,filipesti,sat
bacau,floresti,sat
bacau,floresti,sat
bacau,floresti,sat
bacau,frumoasa,sat
bacau,frumuselu,sat
bacau,fruntesti,sat
bacau,fulgeris,sat
bacau,fundatura,sat
bacau,fundatura rachitoasa,sat
bacau,fundeni,sat
bacau,fundoaia,sat
bacau,fundu racaciuni,sat
bacau,fundu tutovei,sat
bacau,fundu vaii,sat
bacau,furnicari,sat
bacau,galbeni,sat
bacau,galbeni,sat
bacau,galeri,sat
bacau,gaiceana,sat
bacau,garla anei,sat
bacau,garleni,sat
bacau,garlenii de sus,sat
bacau,gasteni,sat
bacau,gheorghe doja,sat
bacau,gherdana,sat
bacau,ghilavesti,sat
bacau,ghimes,sat
bacau,ghionoaia,sat
bacau,gioseni,sat
bacau,giurgeni,sat
bacau,giurgioana,sat
bacau,glavanesti,sat
bacau,glodisoarele,sat
bacau,godinestii de jos,sat
bacau,godinestii de sus,sat
bacau,goioasa,sat
bacau,gorghesti,sat
bacau,gradesti,sat
bacau,grigoreni,sat
bacau,gura craiesti,sat
bacau,gura vaii,sat
bacau,gura vaii,sat
bacau,gutinas,sat
bacau,hanta,sat
bacau,haghiac,sat
bacau,haghiac,sat
bacau,haineala,sat
bacau,halmacioaia,sat
bacau,hanganesti,sat
bacau,harja,sat
bacau,harlesti,sat
bacau,helegiu,sat
bacau,heltiu,sat
bacau,hemeius,sat
bacau,hemieni,sat
bacau,hertioana de jos,sat
bacau,hertioana-razesi,sat
bacau,holt,sat
bacau,horgesti,sat
bacau,huruiesti,sat
bacau,hutu,sat
bacau,iaz,sat
bacau,iliesi,sat
bacau,itesti,sat
bacau,itcani,sat
bacau,izvoru berheciului,sat
bacau,lapos,sat
bacau,larga,sat
bacau,larguta,sat
bacau,lehancea,sat
bacau,leontinesti,sat
bacau,lespezi,sat
bacau,letea veche,sat
bacau,lichitiseni,sat
bacau,lilieci,sat
bacau,lipova,sat
bacau,livezi,sat
bacau,ludasi,sat
bacau,luizi-calugara,sat
bacau,lunca asau,sat
bacau,lunca dochiei,sat
bacau,luncani,sat
bacau,lupesti,sat
bacau,magazia,sat
bacau,marginea,sat
bacau,marvila,sat
bacau,mateiesti,sat
bacau,magiresti,sat
bacau,magura,sat
bacau,manastirea casin,sat
bacau,marascu,sat
bacau,marasti,sat
bacau,marcesti,sat
bacau,margineni,sat
bacau,magla,sat
bacau,malosu,sat
bacau,medeleni,sat
bacau,milestii de jos,sat
bacau,milestii de sus,sat
bacau,misihanesti,sat
bacau,moinesti,municipiu
bacau,motoc,sat
bacau,motocesti,sat
bacau,motoseni,sat
bacau,movilita,sat
bacau,muncelu,sat
bacau,nadisa,sat
bacau,nazarioaia,sat
bacau,nanesti,sat
bacau,nastaseni,sat
bacau,negoiesti,sat
bacau,negreni,sat
bacau,negri,sat
bacau,negulesti,sat
bacau,neguseni,sat
bacau,nicolae balcescu,sat
bacau,nicoresti,sat
bacau,obarsia,sat
bacau,ocheni,sat
bacau,odobesti,sat
bacau,oituz,sat
bacau,oncesti,sat
bacau,oncestii vechi,sat
bacau,onesti,municipiu
bacau,oniscani,sat
bacau,oprisesti,sat
bacau,orasa,sat
bacau,orbeni,sat
bacau,osebiti,sat
bacau,otelesti,sat
bacau,pajistea,sat
bacau,palanca,sat
bacau,parava,sat
bacau,parincea,sat
bacau,padureni,sat
bacau,padureni,sat
bacau,padureni,sat
bacau,padureni,sat
bacau,padureni,sat
bacau,pagubeni,sat
bacau,paltinata,sat
bacau,paltinis,sat
bacau,pancesti,sat
bacau,pancesti,sat
bacau,parau boghii,sat
bacau,pargaresti,sat
bacau,parjol,sat
bacau,parvulesti,sat
bacau,perchiu,sat
bacau,petresti,sat
bacau,petricica,sat
bacau,plopana,sat
bacau,plopu,sat
bacau,plopu,sat
bacau,podis,sat
bacau,podu turcului,sat
bacau,poduri,sat
bacau,poglet,sat
bacau,poiana,sat
bacau,poiana,sat
bacau,poiana,sat
bacau,poiana,sat
bacau,poiana,sat
bacau,poiana negustorului,sat
bacau,poiana sarata,sat
bacau,poieni,sat
bacau,poieni,sat
bacau,popeni,sat
bacau,popesti,sat
bacau,popoiu,sat
bacau,praja,sat
bacau,pralea,sat
bacau,pradais,sat
bacau,prajesti,sat
bacau,prajesti,sat
bacau,prajoaia,sat
bacau,preluci,sat
bacau,prisaca,sat
bacau,prohozesti,sat
bacau,pustiana,sat
bacau,putini,sat
bacau,putredeni,sat
bacau,racova,sat
bacau,radomiresti,sat
bacau,racaciuni,sat
bacau,racatau de jos,sat
bacau,racatau-razesi,sat
bacau,racauti,sat
bacau,rachitis,sat
bacau,rachitisu,sat
bacau,rachitoasa,sat
bacau,racusana,sat
bacau,radeana,sat
bacau,radoaia,sat
bacau,rastoaca,sat
bacau,razesu,sat
bacau,recea,sat
bacau,reprivat,sat
bacau,rogoaza,sat
bacau,romanesti,sat
bacau,rosiori,sat
bacau,rotaria,sat
bacau,rusenii de sus,sat
bacau,rusenii razesi,sat
bacau,rusi-ciutea,sat
bacau,sascut,sat
bacau,sascut-sat,sat
bacau,satu nou,sat
bacau,satu nou,sat
bacau,satu nou,sat
bacau,satu nou,sat
bacau,satu nou,sat
bacau,satu nou,sat
bacau,salatruc,sat
bacau,sanduleni,sat
bacau,sarata,sat
bacau,sarata,sat
bacau,saucesti,sat
bacau,sarbi,sat
bacau,scariga,sat
bacau,scarisoara,sat
bacau,schineni,sat
bacau,schineni,sat
bacau,schitu frumoasa,sat
bacau,scorteni,sat
bacau,scurta,sat
bacau,scutaru,sat
bacau,seaca,sat
bacau,secuieni,sat
bacau,siretu,sat
bacau,siretu,sat
bacau,slanic-moldova,oras
bacau,slobozia,sat
bacau,slobozia,sat
bacau,slobozia,sat
bacau,slobozia noua,sat
bacau,soci,sat
bacau,sohodol,sat
bacau,sohodor,sat
bacau,solont,sat
bacau,somusca,sat
bacau,spria,sat
bacau,stanesti,sat
bacau,stanisesti,sat
bacau,stejaru,sat
bacau,straja,sat
bacau,straminoasa,sat
bacau,strugari,sat
bacau,stufu,sat
bacau,sulta,sat
bacau,sendresti,sat
bacau,serbesti,sat
bacau,serpeni,sat
bacau,sesuri,sat
bacau,stefan cel mare,sat
bacau,stefan voda,sat
bacau,surina,sat
bacau,tamasi,sat
bacau,tarnita,sat
bacau,taula,sat
bacau,tamasoaia,sat
bacau,tarata,sat
bacau,tarhausi,sat
bacau,tatarasti,sat
bacau,tavadaresti,sat
bacau,targu ocna,oras
bacau,targu trotus,sat
bacau,teius,sat
bacau,temelia,sat
bacau,tescani,sat
bacau,tisa,sat
bacau,tisa-silvestri,sat
bacau,tochilea,sat
bacau,tomozia,sat
bacau,traian,sat
bacau,trebes,sat
bacau,turluianu,sat
bacau,tuta,sat
bacau,tagara,sat
bacau,tardenii mari,sat
bacau,tepoaia,sat
bacau,tiganesti,sat
bacau,ungureni,sat
bacau,ungureni,sat
bacau,urechesti,sat
bacau,ursoaia,sat
bacau,valea arinilor,sat
bacau,valea botului,sat
bacau,valea budului,sat
bacau,valea caselor,sat
bacau,valea fanatului,sat
bacau,valea hogei,sat
bacau,valea lui ion,sat
bacau,valea lupului,sat
bacau,valea mare,sat
bacau,valea mare,sat
bacau,valea marului,sat
bacau,valea merilor,sat
bacau,valea mica,sat
bacau,valea mica,sat
bacau,valea mosneagului,sat
bacau,valea nacului,sat
bacau,valea salciei,sat
bacau,valea seaca,sat
bacau,valea seaca,sat
bacau,valea sosii,sat
bacau,valeni,sat
bacau,valeni,sat
bacau,valeni,sat
bacau,valcele,sat
bacau,versesti,sat
bacau,viforeni,sat
bacau,viisoara,sat
bacau,viisoara,sat
bacau,vladnic,sat
bacau,vranceni,sat
bacau,vultureni,sat
bacau,zapodia,sat
bacau,zapodia,sat
bacau,zemes,sat
bacau,zlatari,sat
bihor,abram,sat
bihor,abramut,sat
bihor,adoni,sat
bihor,albesti,sat
bihor,albis,sat
bihor,alesd,oras
bihor,almasu mare,sat
bihor,almasu mic,sat
bihor,almasu mic,sat
bihor,alparea,sat
bihor,ant,sat
bihor,apateu,sat
bihor,arpasel,sat
bihor,ateas,sat
bihor,auseu,sat
bihor,avram iancu,sat
bihor,astileu,sat
bihor,balc,sat
bihor,batar,sat
bihor,beius,municipiu
bihor,beiusele,sat
bihor,belejeni,sat
bihor,belfir,sat
bihor,berechiu,sat
bihor,betfia,sat
bihor,beznea,sat
bihor,bicaci,sat
bihor,bicacel,sat
bihor,biharia,sat
bihor,birtin,sat
bihor,bistra,sat
bihor,bogei,sat
bihor,boianu mare,sat
bihor,boiu,sat
bihor,borod,sat
bihor,borozel,sat
bihor,borumlaca,sat
bihor,borz,sat
bihor,bors,sat
bihor,borsa,sat
bihor,botean,sat
bihor,bratca,sat
bihor,briheni,sat
bihor,brusturi,sat
bihor,brusturi,sat
bihor,bradet,sat
bihor,bratesti,sat
bihor,bucium,sat
bihor,bucuroaia,sat
bihor,budoi,sat
bihor,budureasa,sat
bihor,buduslau,sat
bihor,bulz,sat
bihor,buntesti,sat
bihor,burda,sat
bihor,burzuc,sat
bihor,butani,sat
bihor,balc,sat
bihor,baile felix,sat
bihor,balaia,sat
bihor,baleni,sat
bihor,balnaca,sat
bihor,balnaca-grosi,sat
bihor,cacuciu nou,sat
bihor,cacuciu vechi,sat
bihor,calea mare,sat
bihor,cauaceu,sat
bihor,cefa,sat
bihor,ceica,sat
bihor,ceisoara,sat
bihor,cenalos,sat
bihor,cetariu,sat
bihor,cetea,sat
bihor,cherechiu,sat
bihor,cheresig,sat
bihor,cheriu,sat
bihor,chesa,sat
bihor,chesereu,sat
bihor,chijic,sat
bihor,chioag,sat
bihor,chiraleu,sat
bihor,chiribis,sat
bihor,chistag,sat
bihor,chiscau,sat
bihor,chisirid,sat
bihor,chislaz,sat
bihor,cihei,sat
bihor,ciuhoi,sat
bihor,ciulesti,sat
bihor,ciumeghiu,sat
bihor,ciutelec,sat
bihor,cociuba mare,sat
bihor,cociuba mica,sat
bihor,codrisoru,sat
bihor,codru,sat
bihor,cohani,sat
bihor,copacel,sat
bihor,copaceni,sat
bihor,corbesti,sat
bihor,corboaia,sat
bihor,cordau,sat
bihor,cornisesti,sat
bihor,cornitel,sat
bihor,cotiglet,sat
bihor,cosdeni,sat
bihor,crestur,sat
bihor,cresuia,sat
bihor,cristioru de jos,sat
bihor,cristioru de sus,sat
bihor,crancesti,sat
bihor,cucuceni,sat
bihor,cuiesd,sat
bihor,curtuiseni,sat
bihor,curatele,sat
bihor,cusuius,sat
bihor,cuzap,sat
bihor,campani,sat
bihor,campani de pomezeu,sat
bihor,cabesti,sat
bihor,calacea,sat
bihor,calugari,sat
bihor,calatani,sat
bihor,calatea,sat
bihor,capalna,sat
bihor,carpinet,sat
bihor,carandeni,sat
bihor,caranzel,sat
bihor,carasau,sat
bihor,cauasd,sat
bihor,damis,sat
bihor,derna,sat
bihor,dernisoara,sat
bihor,dicanesti,sat
bihor,dijir,sat
bihor,diosig,sat
bihor,dobresti,sat
bihor,dobricionesti,sat
bihor,dolea,sat
bihor,dragesti,sat
bihor,dragoteni,sat
bihor,draganesti,sat
bihor,dumbrava,sat
bihor,dumbravani,sat
bihor,dumbravita,sat
bihor,dumbravita de codru,sat
bihor,dusesti,sat
bihor,fegernic,sat
bihor,fegernicu nou,sat
bihor,felcheriu,sat
bihor,feneris,sat
bihor,ferice,sat
bihor,finis,sat
bihor,fizis,sat
bihor,foglas,sat
bihor,fonau,sat
bihor,forosig,sat
bihor,forau,sat
bihor,fughiu,sat
bihor,fanate,sat
bihor,fasca,sat
bihor,fancica,sat
bihor,galospetreu,sat
bihor,gepiu,sat
bihor,gepis,sat
bihor,gheghie,sat
bihor,ghida,sat
bihor,ghighiseni,sat
bihor,ghiorac,sat
bihor,ginta,sat
bihor,girisu negru,sat
bihor,girisu de cris,sat
bihor,giulesti,sat
bihor,goila,sat
bihor,grosi,sat
bihor,gruilung,sat
bihor,gradinari,sat
bihor,gurani,sat
bihor,gurbediu,sat
bihor,gurbesti,sat
bihor,gurbesti,sat
bihor,galaseni,sat
bihor,haieu,sat
bihor,hidis,sat
bihor,hidisel,sat
bihor,hidiselu de jos,sat
bihor,hidiselu de sus,sat
bihor,hinchiris,sat
bihor,hodis,sat
bihor,hodisel,sat
bihor,hodos,sat
bihor,holod,sat
bihor,homorog,sat
bihor,hotar,sat
bihor,hotarel,sat
bihor,husasau de cris,sat
bihor,husasau de tinca,sat
bihor,huta,sat
bihor,huta voivozi,sat
bihor,harsesti,sat
bihor,haucesti,sat
bihor,ianca,sat
bihor,ianosda,sat
bihor,inand,sat
bihor,incesti,sat
bihor,ineu,sat
bihor,ioanis,sat
bihor,iteu,sat
bihor,iteu nou,sat
bihor,izbuc,sat
bihor,izvoarele,sat
bihor,josani,sat
bihor,josani,sat
bihor,lacu sarat,sat
bihor,lazuri,sat
bihor,lazuri de beius,sat
bihor,leheceni,sat
bihor,lelesti,sat
bihor,les,sat
bihor,livada beiusului,sat
bihor,livada de bihor,sat
bihor,loranta,sat
bihor,lorau,sat
bihor,lugasu de jos,sat
bihor,lugasu de sus,sat
bihor,lunca,sat
bihor,luncasprie,sat
bihor,luncsoara,sat
bihor,lupoaia,sat
bihor,lazareni,sat
bihor,marghita,municipiu
